cm_1_power,cm_2_power,cm_3_power,cm_4_power,load_1_power,load_2_power,load_3_power,load_4_power,load_5_power,load_6_power,load_7_power,load_8_power,load_9_power,load_10_power,load_11_power,load_12_power,load_13_power,load_14_power,load_15_power,load_16_power,load_17_power,load_18_power,load_19_power,load_20_power,load_21_power,load_22_power,load_23_power,load_24_power,load_25_power,load_26_power,load_27_power,load_28_power,load_29_power,load_30_power,load_31_power,load_32_power,load_33_power,load_34_power,load_35_power,load_36_power,load_37_power,load_38_power,load_39_power,load_40_power,load_41_power,load_42_power,load_43_power,load_44_power,load_45_power,load_46_power,load_47_power,load_48_power,load_49_power,load_50_power,load_51_power,load_52_power,load_53_power,load_54_power,load_55_power,label,id
588.12036,520.99584,481.7587,487.36615,96.558457,55.648555,14.71387,52.410001,20.8034,28.255747,53.006105,34.927268,23.380826,14.597747,49.704471,11.658857,23.130187,27.917357,28.839325,14.830698,13.66281,24.768252,18.730092,22.661211,76.918174,34.072287,22.750553,23.189649,3.917559,65.946818,71.595416,44.87549,85.106724,42.169348,18.00769,15.903915,50.569497,51.451268,27.80486,20.773367,18.361676,21.412186,30.700954,74.537951,22.41147,17.041144,21.733276,97.301263,28.338206,17.173467,30.023589,31.676944,42.388364,35.159585,55.340378,40.636278,18.135749,54.642631,104.995974,0.0,256.0
588.12036,520.99584,481.7587,487.36615,96.558457,55.648555,14.71387,52.410001,20.8034,28.255747,53.006105,34.927268,23.380826,14.597747,49.704471,11.658857,23.130187,27.917357,28.839325,14.830698,13.66281,24.768252,18.730092,22.661211,76.918174,34.072287,22.750553,23.189649,3.917559,65.946818,71.595416,44.87549,85.106724,42.169348,18.00769,15.903915,50.569497,51.451268,27.80486,20.773367,7.420068,21.412186,30.700954,74.537951,22.41147,17.041144,21.733276,97.301263,28.338206,17.173467,30.023589,31.676944,42.388364,35.159585,55.340378,40.636278,18.135749,54.642631,104.995974,1.0,256.0
739.50693,558.02815,583.334456,718.455074,113.730464,41.709484,17.452296,60.122755,24.46213,31.619388,63.621548,65.004209,115.163029,13.098176,37.004076,9.946141,24.771365,21.204014,39.073959,11.646195,14.34095,29.49971,19.586186,23.260962,90.752253,38.725182,22.457389,47.758395,3.879827,63.966898,121.167292,42.385551,89.527525,37.311328,18.893675,15.665344,52.948653,60.356454,29.157772,22.880859,15.22284,25.962119,30.479877,149.121979,22.291319,16.029645,95.301703,106.850919,70.629979,25.233931,125.482328,31.388061,52.377734,33.041343,16.039151,41.862841,12.982202,51.300981,97.772051,0.0,257.0
739.50693,558.02815,583.334456,718.455074,113.730464,41.709484,17.452296,60.122755,24.46213,31.619388,63.621548,65.004209,115.163029,13.098176,37.004076,9.946141,24.771365,21.204014,39.073959,11.646195,14.34095,29.49971,19.586186,23.260962,90.752253,38.725182,22.457389,47.758395,3.879827,63.966898,121.167292,42.385551,89.527525,37.311328,18.893675,15.665344,52.948653,60.356454,29.157772,22.880859,6.151645,25.962119,30.479877,149.121979,22.291319,16.029645,95.301703,106.850919,70.629979,25.233931,125.482328,31.388061,52.377734,33.041343,16.039151,41.862841,12.982202,51.300981,97.772051,1.0,257.0
613.01225,546.20145,604.374305,462.230955,90.544577,43.334371,27.177119,19.369136,17.138794,27.057533,80.242693,58.697526,41.635552,10.950852,38.004758,12.594445,29.271692,25.459586,35.804242,15.886807,14.90733,17.42043,18.054846,23.831814,58.449946,32.993236,19.838174,20.692125,1.27352,65.252039,163.198852,64.189492,76.644069,61.174413,19.795805,15.929698,62.937465,75.736579,32.828252,21.78895,20.065831,21.890893,51.415165,53.58163,26.177011,17.243392,28.128696,77.831635,30.011787,22.278977,89.440368,27.045072,54.952989,30.706683,10.774898,45.203014,18.347968,57.359154,71.336716,0.0,258.0
613.01225,546.20145,604.374305,462.230955,90.544577,43.334371,27.177119,19.369136,17.138794,27.057533,80.242693,58.697526,41.635552,10.950852,38.004758,12.594445,29.271692,25.459586,35.804242,15.886807,14.90733,17.42043,18.054846,23.831814,58.449946,32.993236,19.838174,20.692125,1.27352,65.252039,163.198852,64.189492,76.644069,61.174413,19.795805,15.929698,62.937465,75.736579,32.828252,21.78895,8.108728,21.890893,51.415165,53.58163,26.177011,17.243392,28.128696,77.831635,30.011787,22.278977,89.440368,27.045072,54.952989,30.706683,10.774898,45.203014,18.347968,57.359154,71.336716,1.0,258.0
505.62266,492.05366,526.455478,405.747882,99.181251,40.000765,18.464046,13.442601,21.49386,33.775343,26.99583,36.236175,22.320394,10.274091,34.008884,13.846361,23.336756,23.126564,25.068301,17.516799,28.15455,23.349855,20.14412,21.17296,58.392683,37.139343,22.356198,25.723234,1.121071,85.408975,73.637683,35.624408,70.157471,52.644394,16.861574,23.888786,45.079388,50.824588,33.8217,14.284626,22.225253,18.526131,46.50386,46.541364,25.184899,19.323109,24.874592,98.25067,29.809294,25.74743,45.676308,24.326383,47.503299,30.586852,6.064519,37.638719,12.951077,67.959225,77.512961,0.0,259.0
505.62266,492.05366,526.455478,405.747882,99.181251,40.000765,18.464046,13.442601,21.49386,33.775343,26.99583,36.236175,22.320394,10.274091,34.008884,13.846361,23.336756,23.126564,25.068301,17.516799,28.15455,23.349855,20.14412,21.17296,58.392683,37.139343,22.356198,25.723234,1.121071,85.408975,73.637683,35.624408,70.157471,52.644394,16.861574,23.888786,45.079388,50.824588,33.8217,14.284626,8.981364,18.526131,46.50386,46.541364,25.184899,19.323109,24.874592,98.25067,29.809294,25.74743,45.676308,24.326383,47.503299,30.586852,6.064519,37.638719,12.951077,67.959225,77.512961,1.0,259.0
673.43088,454.02913,352.622662,374.604658,32.97403,2.580406,32.07677,76.698422,20.844458,32.581327,80.265594,28.533076,55.906912,33.960232,25.86525,39.945209,13.59477,23.701462,34.219994,38.59593,84.533502,15.289542,22.99739,35.368468,55.03628,31.244991,15.794858,65.537308,5.681704,23.596813,20.110715,2.813651,81.833612,48.758113,27.722306,48.685661,18.661559,32.582226,35.797774,15.297344,9.92766,32.977629,15.385215,22.831009,37.022981,48.696867,56.93175,42.271027,27.98586,20.788835,30.034613,15.010936,15.674993,28.627135,23.612841,45.629948,18.752952,50.49493,32.022279,0.0,260.0
673.43088,454.02913,352.622662,374.604658,32.97403,2.580406,32.07677,76.698422,20.844458,32.581327,80.265594,28.533076,55.906912,33.960232,25.86525,39.945209,13.59477,23.701462,34.219994,38.59593,84.533502,15.289542,22.99739,35.368468,55.03628,31.244991,15.794858,65.537308,5.681704,23.596813,20.110715,2.813651,81.833612,48.758113,27.722306,48.685661,18.661559,32.582226,35.797774,15.297344,9.92766,10.223813,15.385215,22.831009,37.022981,48.696867,56.93175,42.271027,27.98586,20.788835,30.034613,15.010936,15.674993,28.627135,23.612841,45.629948,18.752952,50.49493,32.022279,1.0,260.0
628.20855,411.91779,383.079873,328.886027,21.326365,12.407095,21.02727,67.588539,23.067233,51.521375,50.499383,27.231029,37.315105,48.695572,19.415925,46.006391,14.239007,15.668385,39.972554,45.097556,72.093559,15.795657,22.829806,26.860574,50.864771,24.995873,21.258714,77.733333,5.830146,25.504426,21.710605,1.092885,43.68663,49.409522,44.564118,55.576615,21.507543,24.877533,27.071552,17.397549,13.207441,59.993975,16.227151,19.748097,38.082178,54.727423,49.255461,14.557371,20.802133,18.867349,21.551552,19.282125,16.680672,12.212151,14.599871,60.395129,23.871,48.156497,19.647469,0.0,261.0
628.20855,411.91779,383.079873,328.886027,21.326365,12.407095,21.02727,67.588539,23.067233,51.521375,50.499383,27.231029,37.315105,48.695572,19.415925,46.006391,14.239007,15.668385,39.972554,45.097556,72.093559,15.795657,22.829806,26.860574,50.864771,24.995873,21.258714,77.733333,5.830146,25.504426,21.710605,1.092885,43.68663,49.409522,44.564118,55.576615,21.507543,24.877533,27.071552,17.397549,13.207441,18.599494,16.227151,19.748097,38.082178,54.727423,49.255461,14.557371,20.802133,18.867349,21.551552,19.282125,16.680672,12.212151,14.599871,60.395129,23.871,48.156497,19.647469,1.0,261.0
687.93227,474.97193,348.807339,336.015831,23.032207,19.735677,15.124468,69.930309,26.438081,49.429675,68.437024,25.625929,41.729549,60.836018,19.051208,46.211551,14.27049,15.994448,42.813003,54.414622,78.373111,15.864955,30.974916,22.977385,53.506886,21.504073,63.94143,69.526135,14.605441,20.321929,18.357505,1.594264,52.969231,45.569875,36.798131,41.238744,23.010423,30.005463,30.215177,17.585813,13.438253,54.513486,16.299771,21.287363,50.072857,46.049958,42.026164,27.514811,20.36936,18.587526,26.082656,16.668396,17.085138,16.734167,22.559029,51.343806,21.250298,43.559738,20.157627,0.0,262.0
687.93227,474.97193,348.807339,336.015831,23.032207,19.735677,15.124468,69.930309,26.438081,49.429675,68.437024,25.625929,41.729549,60.836018,19.051208,46.211551,14.27049,15.994448,42.813003,54.414622,78.373111,15.864955,30.974916,22.977385,53.506886,21.504073,63.94143,69.526135,14.605441,20.321929,18.357505,1.594264,52.969231,45.569875,36.798131,41.238744,23.010423,30.005463,30.215177,17.585813,13.438253,16.900418,16.299771,21.287363,50.072857,46.049958,42.026164,27.514811,20.36936,18.587526,26.082656,16.668396,17.085138,16.734167,22.559029,51.343806,21.250298,43.559738,20.157627,1.0,262.0
702.26583,489.26592,425.295794,398.329226,21.214555,30.314667,20.647506,67.438078,26.617245,52.357851,58.993103,28.87813,31.10994,64.036398,19.873317,54.282185,14.227203,21.884457,44.579368,54.602085,70.844595,15.69709,37.712075,29.883434,39.765055,19.433624,73.465164,101.283378,16.399791,21.405883,28.356822,3.990839,55.948334,43.890584,51.799689,38.445006,18.111817,27.779287,26.922607,17.412694,12.554719,97.643215,14.513292,17.326053,49.351056,48.453704,93.049816,17.51722,18.87251,16.731683,28.394362,20.703611,14.658397,13.707073,13.37626,75.063678,22.285029,43.066643,22.707723,0.0,263.0
702.26583,489.26592,425.295794,398.329226,21.214555,30.314667,20.647506,67.438078,26.617245,52.357851,58.993103,28.87813,31.10994,64.036398,19.873317,54.282185,14.227203,21.884457,44.579368,54.602085,70.844595,15.69709,37.712075,29.883434,39.765055,19.433624,73.465164,101.283378,16.399791,21.405883,28.356822,3.990839,55.948334,43.890584,51.799689,38.445006,18.111817,27.779287,26.922607,17.412694,12.554719,30.271613,14.513292,17.326053,49.351056,48.453704,93.049816,17.51722,18.87251,16.731683,28.394362,20.703611,14.658397,13.707073,13.37626,75.063678,22.285029,43.066643,22.707723,1.0,263.0
790.62539,509.7867,500.548021,528.930099,23.367807,31.323319,16.111095,87.346502,22.785833,38.838736,101.257872,23.408184,60.972919,37.328818,15.648627,51.341772,14.75085,25.345967,43.029213,46.60919,121.983103,15.728191,51.763405,23.091948,32.757656,58.947503,62.901218,80.870955,20.492812,96.338786,18.183132,3.942672,16.113446,41.912462,58.876455,39.888624,31.682109,30.915303,37.288624,14.046166,10.433489,106.750471,17.255539,25.911363,36.597736,49.403929,84.678737,25.835295,15.759658,15.965816,70.247081,24.130298,19.227746,23.258026,14.057529,147.531148,30.952761,52.598767,24.863657,0.0,264.0
790.62539,509.7867,500.548021,528.930099,23.367807,31.323319,16.111095,87.346502,22.785833,38.838736,101.257872,23.408184,60.972919,37.328818,15.648627,51.341772,14.75085,25.345967,43.029213,46.60919,121.983103,15.728191,51.763405,23.091948,32.757656,58.947503,62.901218,80.870955,20.492812,96.338786,18.183132,3.942672,16.113446,41.912462,58.876455,39.888624,31.682109,30.915303,37.288624,14.046166,10.433489,33.095069,17.255539,25.911363,36.597736,49.403929,84.678737,25.835295,15.759658,15.965816,70.247081,24.130298,19.227746,23.258026,14.057529,147.531148,30.952761,52.598767,24.863657,1.0,264.0
851.98351,376.99582,405.715181,370.895949,22.082619,52.69905,21.686589,88.116772,26.635854,39.203185,85.3572,24.087768,55.895611,32.482171,23.438232,60.211907,14.674462,27.022023,44.633239,51.351077,163.991508,15.942194,40.165715,20.846501,35.241899,16.588996,24.165849,78.339281,9.198345,28.402828,21.292619,1.299003,10.916892,64.341484,19.253277,47.074145,33.991476,26.651581,29.423404,12.717156,16.186089,77.710716,26.640012,26.930621,37.567786,51.557872,44.945805,22.792973,19.083154,17.300663,29.870509,17.064434,14.927228,32.644279,14.820344,53.433789,26.370559,55.725235,28.854565,0.0,265.0
851.98351,376.99582,405.715181,370.895949,22.082619,52.69905,21.686589,88.116772,26.635854,39.203185,85.3572,24.087768,55.895611,32.482171,23.438232,60.211907,14.674462,27.022023,44.633239,51.351077,163.991508,15.942194,40.165715,20.846501,35.241899,16.588996,24.165849,78.339281,9.198345,28.402828,21.292619,1.299003,10.916892,64.341484,19.253277,47.074145,33.991476,26.651581,29.423404,12.717156,16.186089,24.092086,26.640012,26.930621,37.567786,51.557872,44.945805,22.792973,19.083154,17.300663,29.870509,17.064434,14.927228,32.644279,14.820344,53.433789,26.370559,55.725235,28.854565,1.0,265.0
719.68581,331.85017,450.344758,376.220912,14.556465,46.604706,28.695323,65.607633,28.517898,32.07288,123.808554,24.000841,32.702413,39.486446,18.742418,43.817467,13.778396,23.298851,40.711547,53.133323,73.612519,23.699787,29.142188,20.199089,36.683421,25.10254,21.258351,103.157134,5.89755,24.639323,26.316269,1.137904,6.153238,35.425953,13.421208,40.710564,18.431852,33.444445,36.440196,16.08822,9.354477,97.912476,18.248238,17.129245,33.556412,46.235909,46.496626,25.998818,31.781131,19.18398,29.96221,21.447729,23.955302,32.349617,27.896128,46.576671,27.350503,48.222688,34.205782,0.0,266.0
719.68581,331.85017,450.344758,376.220912,14.556465,46.604706,28.695323,65.607633,28.517898,32.07288,123.808554,24.000841,32.702413,39.486446,18.742418,43.817467,13.778396,23.298851,40.711547,53.133323,73.612519,23.699787,29.142188,20.199089,36.683421,25.10254,21.258351,103.157134,5.89755,24.639323,26.316269,1.137904,6.153238,35.425953,13.421208,40.710564,18.431852,33.444445,36.440196,16.08822,9.354477,30.35509,18.248238,17.129245,33.556412,46.235909,46.496626,25.998818,31.781131,19.18398,29.96221,21.447729,23.955302,32.349617,27.896128,46.576671,27.350503,48.222688,34.205782,1.0,266.0
582.75805,631.09568,400.13684,281.4495,50.100312,21.64635,18.92824,37.548654,40.058218,24.207661,42.630257,33.443605,20.248497,62.677092,29.071755,32.982151,15.270635,41.997497,33.743776,23.26102,36.204764,42.551641,10.561946,65.189776,24.873624,82.596175,28.689839,61.728511,24.981534,31.746937,44.971601,25.927317,84.237466,59.245073,42.329689,18.304733,47.715785,32.862361,28.332969,30.886213,22.763465,45.135105,56.8884,18.5968,38.21228,24.974732,11.416315,11.243977,19.504908,31.327154,27.676855,13.767764,33.129399,28.562146,33.372108,13.940528,20.58549,50.175162,19.013081,0.0,267.0
582.75805,631.09568,400.13684,281.4495,50.100312,21.64635,18.92824,37.548654,40.058218,24.207661,42.630257,33.443605,20.248497,62.677092,29.071755,32.982151,15.270635,41.997497,33.743776,23.26102,36.204764,42.551641,10.561946,65.189776,24.873624,82.596175,28.689839,61.728511,24.981534,31.746937,44.971601,25.927317,84.237466,59.245073,42.329689,18.304733,47.715785,32.862361,28.332969,30.886213,22.763465,45.135105,26.486169,18.5968,38.21228,24.974732,11.416315,11.243977,19.504908,31.327154,27.676855,13.767764,33.129399,28.562146,33.372108,13.940528,20.58549,50.175162,19.013081,1.0,267.0
529.47716,609.01113,390.357844,285.492056,50.509393,37.475298,15.357917,39.604213,41.379556,26.236105,38.9164,25.486574,18.607993,32.36033,23.360461,27.33993,19.54022,43.424367,30.196414,20.117958,21.231529,14.722137,14.859757,105.123803,22.575825,70.376355,37.943891,54.749383,11.518634,20.79903,42.355527,19.523237,59.913623,58.881394,39.682697,23.910224,43.048084,51.042507,27.058814,30.452556,18.851484,45.683614,45.615355,21.084173,44.758161,17.242227,12.316601,17.199528,29.408063,31.226025,21.326082,23.709768,47.32147,12.180076,38.909117,13.995835,26.363827,47.550644,17.231133,0.0,268.0
529.47716,609.01113,390.357844,285.492056,50.509393,37.475298,15.357917,39.604213,41.379556,26.236105,38.9164,25.486574,18.607993,32.36033,23.360461,27.33993,19.54022,43.424367,30.196414,20.117958,21.231529,14.722137,14.859757,105.123803,22.575825,70.376355,37.943891,54.749383,11.518634,20.79903,42.355527,19.523237,59.913623,58.881394,39.682697,23.910224,43.048084,51.042507,27.058814,30.452556,18.851484,45.683614,21.237651,21.084173,44.758161,17.242227,12.316601,17.199528,29.408063,31.226025,21.326082,23.709768,47.32147,12.180076,38.909117,13.995835,26.363827,47.550644,17.231133,1.0,268.0
523.36221,566.59393,417.807794,293.177876,46.480902,31.095565,17.464488,36.059554,54.094326,25.964442,34.663254,30.642296,19.873574,38.415052,24.267804,18.02164,16.886438,45.194032,34.298593,15.212401,17.60822,27.907164,9.212335,55.845654,16.385527,76.597278,37.647286,54.132453,10.417971,14.975319,53.291912,19.156306,64.71434,68.965418,32.768398,25.811343,49.284406,39.176391,25.468768,26.532853,22.986215,51.397807,44.865862,17.65686,54.232299,19.121646,16.563972,18.499887,25.369529,36.332035,26.997877,19.852541,59.209188,16.794988,41.647852,11.72197,20.564887,43.084395,18.146297,0.0,269.0
523.36221,566.59393,417.807794,293.177876,46.480902,31.095565,17.464488,36.059554,54.094326,25.964442,34.663254,30.642296,19.873574,38.415052,24.267804,18.02164,16.886438,45.194032,34.298593,15.212401,17.60822,27.907164,9.212335,55.845654,16.385527,76.597278,37.647286,54.132453,10.417971,14.975319,53.291912,19.156306,64.71434,68.965418,32.768398,25.811343,49.284406,39.176391,25.468768,26.532853,22.986215,51.397807,20.888701,17.65686,54.232299,19.121646,16.563972,18.499887,25.369529,36.332035,26.997877,19.852541,59.209188,16.794988,41.647852,11.72197,20.564887,43.084395,18.146297,1.0,269.0
533.55112,652.01793,481.690797,298.927213,44.736352,36.233381,15.76605,43.246636,56.407571,28.540527,35.096435,28.348598,15.421653,29.852522,22.167955,22.918271,21.012265,41.546854,33.828953,19.392899,18.678164,17.721109,12.882675,89.733313,23.301716,69.330934,53.02963,80.178527,9.992046,20.438251,55.543839,19.980701,65.487008,80.928106,31.971194,29.931856,93.718578,26.539684,28.822256,27.007633,18.251322,43.165175,46.723179,18.526023,54.426613,18.589697,11.543211,18.995843,24.432443,31.063723,23.045151,53.27683,62.340808,13.658003,43.5341,12.678247,33.509906,42.376389,20.720006,0.0,270.0
533.55112,652.01793,481.690797,298.927213,44.736352,36.233381,15.76605,43.246636,56.407571,28.540527,35.096435,28.348598,15.421653,29.852522,22.167955,22.918271,21.012265,41.546854,33.828953,19.392899,18.678164,17.721109,12.882675,89.733313,23.301716,69.330934,53.02963,80.178527,9.992046,20.438251,55.543839,19.980701,65.487008,80.928106,31.971194,29.931856,93.718578,26.539684,28.822256,27.007633,18.251322,43.165175,21.753433,18.526023,54.426613,18.589697,11.543211,18.995843,24.432443,31.063723,23.045151,53.27683,62.340808,13.658003,43.5341,12.678247,33.509906,42.376389,20.720006,1.0,270.0
709.54043,699.96175,500.208728,347.889802,43.113115,34.026365,11.492076,38.259203,60.700124,21.582619,69.284215,31.669088,18.824414,127.721888,25.480735,22.865972,24.609601,42.513247,56.431607,33.811803,19.558409,26.144152,10.918256,107.714182,17.730519,119.276195,61.559788,96.055952,26.354164,15.870131,41.602101,15.71946,55.777887,79.482466,32.052615,59.326871,57.951786,28.285785,23.238285,29.468771,20.024893,47.081965,53.437365,20.048515,46.128994,19.755901,9.947802,19.445805,26.513468,24.204219,48.30742,69.412762,36.489021,22.936754,41.898149,11.404284,49.199362,52.058046,18.615471,0.0,271.0
709.54043,699.96175,500.208728,347.889802,43.113115,34.026365,11.492076,38.259203,60.700124,21.582619,69.284215,31.669088,18.824414,127.721888,25.480735,22.865972,24.609601,42.513247,56.431607,33.811803,19.558409,26.144152,10.918256,107.714182,17.730519,119.276195,61.559788,96.055952,26.354164,15.870131,41.602101,15.71946,55.777887,79.482466,32.052615,59.326871,57.951786,28.285785,23.238285,29.468771,20.024893,47.081965,24.879432,20.048515,46.128994,19.755901,9.947802,19.445805,26.513468,24.204219,48.30742,69.412762,36.489021,22.936754,41.898149,11.404284,49.199362,52.058046,18.615471,1.0,271.0
632.40961,757.63911,496.877664,318.022456,65.24331,31.209018,20.023639,62.327777,43.772765,25.842075,41.415457,27.130909,17.249129,90.624893,23.06793,26.60417,17.159093,45.695713,30.60606,16.986808,20.655448,23.114279,15.519148,91.372102,16.888868,159.779628,77.27239,93.673501,45.171638,21.344079,43.191717,23.587178,78.82474,63.87997,34.0961,33.298195,40.845595,23.945518,23.947389,39.314265,19.296604,49.956075,58.134832,21.872383,50.633071,18.320417,12.688023,20.073737,26.796371,23.701032,20.98301,78.587839,31.431689,32.521522,43.513185,9.519748,26.10399,54.486413,18.35938,0.0,272.0
632.40961,757.63911,496.877664,318.022456,65.24331,31.209018,20.023639,62.327777,43.772765,25.842075,41.415457,27.130909,17.249129,90.624893,23.06793,26.60417,17.159093,45.695713,30.60606,16.986808,20.655448,23.114279,15.519148,91.372102,16.888868,159.779628,77.27239,93.673501,45.171638,21.344079,43.191717,23.587178,78.82474,63.87997,34.0961,33.298195,40.845595,23.945518,23.947389,39.314265,19.296604,49.956075,27.066484,21.872383,50.633071,18.320417,12.688023,20.073737,26.796371,23.701032,20.98301,78.587839,31.431689,32.521522,43.513185,9.519748,26.10399,54.486413,18.35938,1.0,272.0
553.99537,632.89344,420.129663,324.426357,35.773277,31.272042,14.376443,53.79445,53.250809,23.477009,36.982321,33.83691,20.566142,45.535885,24.869985,25.700599,21.529607,38.345806,34.586269,23.498947,17.346954,26.455461,29.678784,95.265449,16.161951,72.023805,51.730097,58.436668,12.816653,28.223261,39.893718,18.878835,60.884433,62.938526,39.919093,41.404676,39.777587,43.452561,23.818258,32.966481,21.90803,45.877103,49.778597,24.335643,52.666691,20.120787,13.782656,17.809154,33.141279,23.649432,25.732353,36.067928,38.733313,32.359792,39.856032,11.417675,24.993527,47.346717,18.279729,0.0,273.0
553.99537,632.89344,420.129663,324.426357,35.773277,31.272042,14.376443,53.79445,53.250809,23.477009,36.982321,33.83691,20.566142,45.535885,24.869985,25.700599,21.529607,38.345806,34.586269,23.498947,17.346954,26.455461,29.678784,95.265449,16.161951,72.023805,51.730097,58.436668,12.816653,28.223261,39.893718,18.878835,60.884433,62.938526,39.919093,41.404676,39.777587,43.452561,23.818258,32.966481,21.90803,45.877103,23.175978,24.335643,52.666691,20.120787,13.782656,17.809154,33.141279,23.649432,25.732353,36.067928,38.733313,32.359792,39.856032,11.417675,24.993527,47.346717,18.279729,1.0,273.0
627.92826,507.58464,512.882186,401.125794,14.170928,47.631347,50.320881,30.28942,80.287336,25.802649,35.024637,27.797566,40.137897,22.732838,11.362382,18.848249,18.334277,9.842757,49.748749,76.316609,48.785223,52.055774,18.586435,18.539161,28.026366,57.414079,60.168247,37.541602,37.310174,54.741712,18.752531,25.128633,23.529602,37.997687,68.293124,61.359991,48.651153,2.787068,15.585261,19.52045,16.854811,55.027417,65.074376,32.406567,38.981294,32.493623,31.625601,31.996617,41.45329,28.574173,31.869101,67.921173,32.027507,60.456952,22.154345,12.883734,74.05901,20.572314,33.355911,0.0,274.0
627.92826,507.58464,512.882186,401.125794,14.170928,47.631347,50.320881,30.28942,80.287336,25.802649,35.024637,27.797566,40.137897,22.732838,11.362382,18.848249,18.334277,9.842757,49.748749,76.316609,48.785223,52.055774,18.586435,18.539161,28.026366,57.414079,60.168247,37.541602,37.310174,54.741712,18.752531,25.128633,23.529602,37.997687,68.293124,61.359991,48.651153,2.787068,15.585261,19.52045,16.854811,55.027417,65.074376,13.122738,38.981294,32.493623,31.625601,31.996617,41.45329,28.574173,31.869101,67.921173,32.027507,60.456952,22.154345,12.883734,74.05901,20.572314,33.355911,1.0,274.0
602.75462,514.14026,452.483429,385.275461,24.557252,42.739574,68.398333,42.337358,50.650768,11.903601,33.618629,32.035118,39.699641,18.850467,12.163883,24.008055,10.43671,9.777519,50.145726,57.738767,54.913432,50.086725,21.451055,21.058508,20.856478,59.205268,60.12574,39.697119,33.340763,56.95105,15.092026,16.433483,22.84645,44.445644,61.471796,53.876895,55.544422,1.085985,20.977651,19.748694,19.652455,57.527155,77.299437,59.192836,45.002811,20.936462,20.75455,19.657346,37.84443,12.184631,31.03314,30.063461,50.807363,31.561397,18.88055,18.288037,65.624036,26.482408,29.731169,0.0,275.0
602.75462,514.14026,452.483429,385.275461,24.557252,42.739574,68.398333,42.337358,50.650768,11.903601,33.618629,32.035118,39.699641,18.850467,12.163883,24.008055,10.43671,9.777519,50.145726,57.738767,54.913432,50.086725,21.451055,21.058508,20.856478,59.205268,60.12574,39.697119,33.340763,56.95105,15.092026,16.433483,22.84645,44.445644,61.471796,53.876895,55.544422,1.085985,20.977651,19.748694,19.652455,57.527155,77.299437,23.969589,45.002811,20.936462,20.75455,19.657346,37.84443,12.184631,31.03314,30.063461,50.807363,31.561397,18.88055,18.288037,65.624036,26.482408,29.731169,1.0,275.0
603.26978,551.44447,479.996594,367.777516,20.507124,49.089097,52.296596,30.036747,69.007031,10.704008,41.115043,30.445924,35.008051,22.849951,16.488551,21.549347,14.666272,12.136926,46.36887,64.205652,46.253967,47.118069,22.989441,17.61313,20.583316,58.205747,69.551995,36.302504,33.810165,51.980809,17.32235,14.473427,20.066466,53.861903,64.500184,53.872323,41.29885,1.579129,62.705199,19.000593,15.898212,55.115994,69.320892,53.540123,45.082417,22.689264,14.974007,20.037065,33.502266,16.790898,29.84531,71.347163,48.725586,37.224127,18.715041,12.297095,67.398637,20.544646,33.79615,0.0,276.0
603.26978,551.44447,479.996594,367.777516,20.507124,49.089097,52.296596,30.036747,69.007031,10.704008,41.115043,30.445924,35.008051,22.849951,16.488551,21.549347,14.666272,12.136926,46.36887,64.205652,46.253967,47.118069,22.989441,17.61313,20.583316,58.205747,69.551995,36.302504,33.810165,51.980809,17.32235,14.473427,20.066466,53.861903,64.500184,53.872323,41.29885,1.579129,62.705199,19.000593,15.898212,55.115994,69.320892,21.680575,45.082417,22.689264,14.974007,20.037065,33.502266,16.790898,29.84531,71.347163,48.725586,37.224127,18.715041,12.297095,67.398637,20.544646,33.79615,1.0,276.0
704.2848,604.82219,577.51657,428.72734,55.770053,93.319942,47.925435,39.650728,59.685853,10.27505,68.11952,29.825434,34.197414,17.985172,11.400687,22.510089,12.860363,12.218276,44.573063,65.812803,48.960318,49.914584,18.159302,18.430551,19.012028,57.291445,80.90881,43.456641,33.174446,59.216269,15.656172,17.706725,28.039304,53.856392,86.420673,79.667167,38.733894,3.956609,71.246854,22.533446,19.243089,75.828816,101.548556,95.146894,52.919963,20.863373,20.362147,22.411598,33.505402,13.592226,30.38198,73.059745,51.59385,29.028976,20.291294,14.785929,64.516361,33.557334,33.286662,0.0,277.0
704.2848,604.82219,577.51657,428.72734,55.770053,93.319942,47.925435,39.650728,59.685853,10.27505,68.11952,29.825434,34.197414,17.985172,11.400687,22.510089,12.860363,12.218276,44.573063,65.812803,48.960318,49.914584,18.159302,18.430551,19.012028,57.291445,80.90881,43.456641,33.174446,59.216269,15.656172,17.706725,28.039304,53.856392,86.420673,79.667167,38.733894,3.956609,71.246854,22.533446,19.243089,75.828816,101.548556,38.52885,52.919963,20.863373,20.362147,22.411598,33.505402,13.592226,30.38198,73.059745,51.59385,29.028976,20.291294,14.785929,64.516361,33.557334,33.286662,1.0,277.0
817.99986,637.95909,615.268415,625.155485,72.53086,57.544283,66.1615,52.520628,101.697999,27.439166,82.646774,29.946014,48.21749,19.785329,9.770703,31.583177,12.705219,10.083865,43.078943,63.554945,50.103495,49.360756,31.905949,20.02875,15.897339,58.756347,79.340978,38.732116,35.114802,55.964665,11.417075,31.214288,58.642273,45.830186,90.252274,95.911694,40.327144,3.905604,60.923853,22.91291,19.877807,88.907043,81.558824,103.761982,49.317946,23.154596,15.988546,24.600651,66.01864,23.128472,41.060297,97.345429,38.154277,121.913763,24.668333,11.555427,82.792949,49.479051,55.424876,0.0,278.0
