cm_1_power,cm_2_power,cm_3_power,cm_4_power,cm_5_power,load_1_power,load_2_power,load_3_power,load_4_power,load_5_power,load_6_power,load_7_power,load_8_power,load_9_power,load_10_power,load_11_power,load_12_power,load_13_power,load_14_power,load_15_power,load_16_power,load_17_power,load_18_power,load_19_power,load_20_power,load_21_power,load_22_power,load_23_power,load_24_power,load_25_power,load_26_power,load_27_power,load_28_power,load_29_power,load_30_power,load_31_power,load_32_power,load_33_power,load_34_power,load_35_power,load_36_power,load_37_power,load_38_power,load_39_power,load_40_power,load_41_power,load_42_power,load_43_power,load_44_power,load_45_power,load_46_power,load_47_power,load_48_power,load_49_power,load_50_power,load_51_power,load_52_power,load_53_power,load_54_power,load_55_power,label,id
376.491913,294.943857,244.297502,399.564321,348.701539,55.947939,9.033414,36.651085,8.337662,56.339447,23.826255,-3.369261,18.660378,29.125126,76.406924,23.433909,25.20216,21.180184,25.816052,16.055182,39.179012,21.399142,11.705248,32.489972,3.843161,52.646149,60.150549,5.746285,37.805422,45.715775,59.988311,80.834794,18.795448,10.104007,40.724443,43.232629,21.04452,35.820433,21.485422,10.031366,10.889883,25.585562,-13.058635,12.342159,36.924855,11.302465,14.289799,39.469052,11.349714,10.410351,65.914688,139.72776,38.420228,49.923978,13.811664,35.72801,9.077682,19.546294,14.672313,17.107522,1.0,412.0
244.55945,206.935501,196.527384,248.182692,187.58881,20.278125,6.615897,24.478961,9.712101,70.590549,8.463598,-13.42942,15.240507,29.72182,28.618772,13.239482,22.117721,2.016164,17.846909,13.719674,40.955834,17.168568,10.551989,27.828177,-6.098004,30.576603,42.264979,7.161124,23.757508,38.837293,11.512444,52.385261,11.63172,7.47435,31.108337,39.144775,18.209458,17.752034,14.642092,14.312889,16.564825,16.160008,-32.920724,0.964872,15.123784,12.888664,14.868237,39.59312,3.52652,3.469293,84.111908,34.304716,25.24327,33.752173,13.163944,31.762101,-5.71564,10.268036,16.424201,16.008712,0.0,413.0
244.55945,206.935501,196.527384,248.182692,187.58881,20.278125,6.615897,24.478961,7.156304,70.590549,8.463598,-13.42942,15.240507,29.72182,28.618772,13.239482,22.117721,2.016164,17.846909,13.719674,40.955834,17.168568,10.551989,27.828177,-6.098004,30.576603,42.264979,7.161124,23.757508,38.837293,11.512444,52.385261,11.63172,7.47435,31.108337,39.144775,18.209458,17.752034,14.642092,14.312889,16.564825,16.160008,-32.920724,0.964872,15.123784,12.888664,14.868237,39.59312,3.52652,3.469293,84.111908,34.304716,25.24327,33.752173,13.163944,31.762101,-5.71564,10.268036,16.424201,16.008712,1.0,413.0
246.312837,244.770684,167.821867,310.419356,177.839926,14.325976,6.030316,12.616555,10.48297,53.402203,-3.502956,34.408468,20.277788,7.297742,37.757149,28.593474,16.534794,15.197459,15.625995,28.44523,50.675425,16.511261,5.411755,37.246069,27.013674,13.663588,2.160505,30.411538,25.816486,12.71227,47.134629,46.381281,61.552848,14.729824,22.692936,5.013899,17.340897,20.768652,8.461712,14.610849,-1.263739,69.662917,21.737143,16.412597,14.59708,9.343725,55.225001,12.216506,-3.862854,30.566326,-17.394927,3.699783,17.730379,21.279699,1.759139,6.38477,12.832127,33.207326,16.442089,36.379566,0.0,414.0
246.312837,244.770684,167.821867,310.419356,177.839926,14.325976,6.030316,12.616555,10.48297,33.025907,-3.502956,34.408468,20.277788,7.297742,37.757149,28.593474,16.534794,15.197459,15.625995,28.44523,50.675425,16.511261,5.411755,37.246069,27.013674,13.663588,2.160505,30.411538,25.816486,12.71227,47.134629,46.381281,61.552848,14.729824,22.692936,5.013899,17.340897,20.768652,8.461712,14.610849,-1.263739,69.662917,21.737143,16.412597,14.59708,9.343725,55.225001,12.216506,-3.862854,30.566326,-17.394927,3.699783,17.730379,21.279699,1.759139,6.38477,12.832127,33.207326,16.442089,36.379566,1.0,414.0
272.365528,216.068192,111.781599,205.032079,134.219585,8.022935,7.254937,7.54581,7.426499,90.335949,-8.288509,39.226877,13.219633,9.383011,47.623379,28.440393,14.775737,17.239818,12.111776,23.322957,45.370671,8.627323,4.973849,35.612863,12.699969,14.573546,6.090532,33.425844,18.493053,-6.066281,39.642024,45.73189,25.589451,11.250516,16.208266,5.653753,9.24387,23.454042,11.426431,11.559784,-1.312167,39.256286,17.487685,17.931713,11.737106,9.996627,22.475343,9.302567,-7.146792,17.06314,-34.144019,-2.497922,25.007988,23.799824,-6.623333,7.877459,18.324813,30.71659,12.190205,25.718138,0.0,415.0
272.365528,216.068192,111.781599,205.032079,134.219585,8.022935,7.254937,7.54581,7.426499,55.867108,-8.288509,39.226877,13.219633,9.383011,47.623379,28.440393,14.775737,17.239818,12.111776,23.322957,45.370671,8.627323,4.973849,35.612863,12.699969,14.573546,6.090532,33.425844,18.493053,-6.066281,39.642024,45.73189,25.589451,11.250516,16.208266,5.653753,9.24387,23.454042,11.426431,11.559784,-1.312167,39.256286,17.487685,17.931713,11.737106,9.996627,22.475343,9.302567,-7.146792,17.06314,-34.144019,-2.497922,25.007988,23.799824,-6.623333,7.877459,18.324813,30.71659,12.190205,25.718138,1.0,415.0
204.645171,242.147724,168.066372,255.59557,142.142368,7.057843,5.744738,6.868956,9.004682,44.473655,-16.449114,33.270002,12.780678,8.493119,39.21513,30.695894,14.567346,13.703079,11.203752,24.033187,55.387382,13.635118,7.081763,34.003754,10.90086,28.360988,6.581216,34.198062,21.485426,-5.984938,40.742625,43.992628,63.107916,8.101799,15.723628,5.256157,8.694737,21.773095,12.71098,13.926002,41.096078,54.532189,17.334783,20.926501,4.064905,17.551574,29.369903,9.9751,-3.662819,22.889329,-40.043084,3.002998,26.968755,25.484574,-6.095705,8.950466,0.272607,40.410929,14.257242,26.423972,0.0,416.0
204.645171,242.147724,168.066372,255.59557,142.142368,7.057843,5.744738,6.868956,9.004682,27.504161,-16.449114,33.270002,12.780678,8.493119,39.21513,30.695894,14.567346,13.703079,11.203752,24.033187,55.387382,13.635118,7.081763,34.003754,10.90086,28.360988,6.581216,34.198062,21.485426,-5.984938,40.742625,43.992628,63.107916,8.101799,15.723628,5.256157,8.694737,21.773095,12.71098,13.926002,41.096078,54.532189,17.334783,20.926501,4.064905,17.551574,29.369903,9.9751,-3.662819,22.889329,-40.043084,3.002998,26.968755,25.484574,-6.095705,8.950466,0.272607,40.410929,14.257242,26.423972,1.0,416.0
272.099288,271.132141,169.212152,278.002222,237.047683,6.358271,6.120055,4.946012,7.808438,79.362432,-10.88803,32.209312,15.922426,9.242515,59.267838,33.016665,15.621392,45.455978,8.409621,23.237001,65.333128,10.414561,5.39916,31.58884,10.682792,17.921165,7.298397,41.610185,19.169568,-5.178152,37.859291,43.159622,68.214671,11.710831,17.518191,5.820058,10.53841,20.340616,12.478859,11.261433,49.973567,44.218168,14.285062,28.074989,3.603682,82.933432,22.824762,11.219437,-3.342759,21.301196,-30.889546,2.073767,33.576957,33.033989,-8.526827,6.438979,1.193293,44.384835,13.175714,58.399185,0.0,417.0
272.099288,271.132141,169.212152,278.002222,237.047683,6.358271,6.120055,4.946012,7.808438,49.080677,-10.88803,32.209312,15.922426,9.242515,59.267838,33.016665,15.621392,45.455978,8.409621,23.237001,65.333128,10.414561,5.39916,31.58884,10.682792,17.921165,7.298397,41.610185,19.169568,-5.178152,37.859291,43.159622,68.214671,11.710831,17.518191,5.820058,10.53841,20.340616,12.478859,11.261433,49.973567,44.218168,14.285062,28.074989,3.603682,82.933432,22.824762,11.219437,-3.342759,21.301196,-30.889546,2.073767,33.576957,33.033989,-8.526827,6.438979,1.193293,44.384835,13.175714,58.399185,1.0,417.0
532.828829,353.508773,264.733263,534.423163,419.164635,23.92747,16.596128,13.297641,8.606715,102.768468,77.461112,51.674577,18.972076,8.81292,137.78212,35.466945,10.891902,56.511428,18.944058,29.881101,71.909041,20.04905,5.208242,41.356513,14.331097,31.499238,12.498817,44.091891,29.62225,7.924468,48.003623,48.837184,90.757784,28.272292,21.324071,5.586388,24.806418,33.156956,13.300612,14.923932,47.486054,91.658136,20.989189,70.355254,17.038574,88.176634,118.989876,105.63489,10.055192,51.509301,-4.268777,6.671209,53.188689,18.90804,9.301907,6.087789,18.176107,32.595609,15.384434,66.740179,0.0,418.0
532.828829,353.508773,264.733263,534.423163,419.164635,23.92747,16.596128,13.297641,8.606715,63.55584,77.461112,51.674577,18.972076,8.81292,137.78212,35.466945,10.891902,56.511428,18.944058,29.881101,71.909041,20.04905,5.208242,41.356513,14.331097,31.499238,12.498817,44.091891,29.62225,7.924468,48.003623,48.837184,90.757784,28.272292,21.324071,5.586388,24.806418,33.156956,13.300612,14.923932,47.486054,91.658136,20.989189,70.355254,17.038574,88.176634,118.989876,105.63489,10.055192,51.509301,-4.268777,6.671209,53.188689,18.90804,9.301907,6.087789,18.176107,32.595609,15.384434,66.740179,1.0,418.0
361.375585,355.17143,189.892075,427.303742,340.410834,44.076015,20.678811,9.061877,9.003448,80.866918,12.202162,40.739584,23.41477,6.253893,45.376798,35.996542,18.945198,70.360602,12.437742,32.591808,54.639518,27.921058,5.639018,37.828084,14.894719,27.275046,14.757547,52.474154,23.631596,9.599816,52.686822,67.210049,66.877718,11.061244,18.678868,13.984729,17.754536,24.285728,9.599588,13.836013,13.525245,74.764473,17.813195,24.581766,20.596144,63.041689,82.904554,35.270893,9.526566,47.760652,2.805843,9.36488,37.685368,21.625275,5.82951,10.998892,13.071561,35.651418,13.71418,83.733189,0.0,419.0
361.375585,355.17143,189.892075,427.303742,340.410834,44.076015,20.678811,9.061877,9.003448,50.011107,12.202162,40.739584,23.41477,6.253893,45.376798,35.996542,18.945198,70.360602,12.437742,32.591808,54.639518,27.921058,5.639018,37.828084,14.894719,27.275046,14.757547,52.474154,23.631596,9.599816,52.686822,67.210049,66.877718,11.061244,18.678868,13.984729,17.754536,24.285728,9.599588,13.836013,13.525245,74.764473,17.813195,24.581766,20.596144,63.041689,82.904554,35.270893,9.526566,47.760652,2.805843,9.36488,37.685368,21.625275,5.82951,10.998892,13.071561,35.651418,13.71418,83.733189,1.0,419.0
234.26473,223.294676,186.838806,264.451256,184.95637,8.123297,4.265215,1.897274,6.58976,76.498617,-3.591772,30.278595,20.03915,7.70873,33.713153,28.486365,11.632055,16.421109,11.213794,27.695479,45.90832,26.398971,7.040949,23.682788,8.263531,15.524686,7.583149,30.720096,25.592106,-5.488893,38.034296,85.760894,21.201082,12.780046,15.193831,14.256891,9.14945,18.959913,8.389509,12.593543,1.530873,107.743852,14.964779,14.729853,0.58049,63.127838,33.024394,10.848502,-3.614801,16.497992,-20.930519,-5.433876,20.668749,24.66165,-3.064244,6.040345,6.83856,31.916169,13.150965,43.799011,0.0,420.0
234.26473,223.294676,186.838806,264.451256,184.95637,8.123297,4.265215,1.897274,6.58976,47.309588,-3.591772,30.278595,20.03915,7.70873,33.713153,28.486365,11.632055,16.421109,11.213794,27.695479,45.90832,26.398971,7.040949,23.682788,8.263531,15.524686,7.583149,30.720096,25.592106,-5.488893,38.034296,85.760894,21.201082,12.780046,15.193831,14.256891,9.14945,18.959913,8.389509,12.593543,1.530873,107.743852,14.964779,14.729853,0.58049,63.127838,33.024394,10.848502,-3.614801,16.497992,-20.930519,-5.433876,20.668749,24.66165,-3.064244,6.040345,6.83856,31.916169,13.150965,43.799011,1.0,420.0
244.014949,151.864789,181.788583,250.523144,261.766117,18.310543,16.424228,25.259421,11.135576,15.125642,28.718813,19.912036,10.547094,12.979661,19.900139,31.838412,26.29769,11.047441,9.573839,20.087488,28.542891,14.695921,36.011503,14.900302,18.825876,-67.759134,30.57288,32.916588,11.247208,21.986558,17.900009,19.6379,8.862566,8.994992,11.697112,37.710383,50.705965,17.678831,16.550068,8.301912,37.453764,21.088591,14.989363,63.274258,15.184612,9.169717,8.408713,9.152453,10.928668,27.679617,20.375949,0.860399,14.316931,8.948641,54.619037,14.156748,23.363177,41.321347,33.359232,32.216569,0.0,421.0
244.014949,151.864789,181.788583,250.523144,261.766117,18.310543,16.424228,25.259421,11.135576,15.125642,9.897628,19.912036,10.547094,12.979661,19.900139,31.838412,26.29769,11.047441,9.573839,20.087488,28.542891,14.695921,36.011503,14.900302,18.825876,-67.759134,30.57288,32.916588,11.247208,21.986558,17.900009,19.6379,8.862566,8.994992,11.697112,37.710383,50.705965,17.678831,16.550068,8.301912,37.453764,21.088591,14.989363,63.274258,15.184612,9.169717,8.408713,9.152453,10.928668,27.679617,20.375949,0.860399,14.316931,8.948641,54.619037,14.156748,23.363177,41.321347,33.359232,32.216569,1.0,421.0
237.727288,103.945116,203.355191,240.587804,220.48321,13.15484,12.236494,13.428043,16.810061,12.148288,34.944172,17.493087,18.870411,15.747586,24.092362,30.320197,19.436771,2.687381,10.178356,27.748288,28.390897,11.202608,31.111562,11.740206,18.865697,-112.730778,33.476368,38.130551,17.465509,17.572229,0.844828,33.735058,-2.240981,18.569139,13.860889,47.196023,45.130806,24.896104,17.784501,14.03711,31.881055,17.080238,16.227493,39.107236,8.633252,9.000761,11.374223,11.932177,22.405019,42.535294,31.551915,3.688348,13.538559,10.439241,19.90652,7.850116,41.336375,38.725827,37.617551,-1.46631,0.0,422.0
237.727288,103.945116,203.355191,240.587804,220.48321,13.15484,12.236494,13.428043,16.810061,12.148288,12.043131,17.493087,18.870411,15.747586,24.092362,30.320197,19.436771,2.687381,10.178356,27.748288,28.390897,11.202608,31.111562,11.740206,18.865697,-112.730778,33.476368,38.130551,17.465509,17.572229,0.844828,33.735058,-2.240981,18.569139,13.860889,47.196023,45.130806,24.896104,17.784501,14.03711,31.881055,17.080238,16.227493,39.107236,8.633252,9.000761,11.374223,11.932177,22.405019,42.535294,31.551915,3.688348,13.538559,10.439241,19.90652,7.850116,41.336375,38.725827,37.617551,-1.46631,1.0,422.0
219.501011,88.038345,181.542767,236.852235,240.715531,18.633401,14.24415,5.689154,19.975494,4.558943,44.012534,13.77073,13.455988,13.638365,22.439573,28.941438,12.017271,1.502652,18.103892,27.70482,30.797665,8.02398,24.29816,14.337685,14.371807,-111.105156,34.793323,22.524032,14.998235,17.668124,-6.909369,27.483755,2.742888,4.239093,10.80634,39.200045,55.284832,26.787458,20.958262,10.080352,37.443241,13.992526,14.390017,46.253694,15.444644,9.496028,12.481779,9.624287,22.839427,48.673264,21.413782,6.630941,14.74598,10.109053,25.97391,6.931325,29.374721,34.64681,48.555451,4.705782,0.0,423.0
219.501011,88.038345,181.542767,236.852235,240.715531,18.633401,14.24415,5.689154,19.975494,4.558943,15.168444,13.77073,13.455988,13.638365,22.439573,28.941438,12.017271,1.502652,18.103892,27.70482,30.797665,8.02398,24.29816,14.337685,14.371807,-111.105156,34.793323,22.524032,14.998235,17.668124,-6.909369,27.483755,2.742888,4.239093,10.80634,39.200045,55.284832,26.787458,20.958262,10.080352,37.443241,13.992526,14.390017,46.253694,15.444644,9.496028,12.481779,9.624287,22.839427,48.673264,21.413782,6.630941,14.74598,10.109053,25.97391,6.931325,29.374721,34.64681,48.555451,4.705782,1.0,423.0
244.103119,180.741145,258.91752,263.804404,301.442085,13.858388,13.163823,12.969676,15.017289,4.334162,44.352859,17.869307,13.103243,14.734804,21.761781,46.884372,14.887352,2.375016,85.834802,42.409674,33.075445,11.626077,23.001784,11.728392,13.950901,-109.408218,42.202663,19.976974,19.445119,14.569759,-6.878587,32.469466,1.004503,6.278606,11.510798,58.95896,66.375296,33.446062,27.807632,11.979165,79.49882,13.929201,15.057653,42.412367,20.015128,9.636607,12.371194,11.391009,18.76785,65.55204,31.410371,19.663346,21.042555,8.768178,16.449464,6.17871,16.116834,37.384544,59.913018,38.139933,0.0,424.0
244.103119,180.741145,258.91752,263.804404,301.442085,13.858388,13.163823,12.969676,15.017289,4.334162,15.285733,17.869307,13.103243,14.734804,21.761781,46.884372,14.887352,2.375016,85.834802,42.409674,33.075445,11.626077,23.001784,11.728392,13.950901,-109.408218,42.202663,19.976974,19.445119,14.569759,-6.878587,32.469466,1.004503,6.278606,11.510798,58.95896,66.375296,33.446062,27.807632,11.979165,79.49882,13.929201,15.057653,42.412367,20.015128,9.636607,12.371194,11.391009,18.76785,65.55204,31.410371,19.663346,21.042555,8.768178,16.449464,6.17871,16.116834,37.384544,59.913018,38.139933,1.0,424.0
332.800932,304.006223,410.905982,328.209507,504.64616,42.280999,15.423732,8.215239,15.970169,17.758367,40.235968,22.040203,21.635736,17.351256,21.229168,72.055243,18.08357,3.670377,90.388385,56.264194,35.986573,28.137883,28.632442,15.676099,15.108012,-54.951072,44.3903,32.601248,46.40557,21.055105,5.927093,28.039096,8.317422,27.9546,15.097812,135.82766,73.606129,53.345214,70.172028,18.318529,49.504128,17.56098,16.850627,42.491313,22.084118,12.98511,13.113041,24.814845,20.553224,86.964771,43.984074,26.255301,13.865195,12.36988,118.400562,23.016926,21.946002,41.992309,73.016457,50.607071,0.0,425.0
332.800932,304.006223,410.905982,328.209507,504.64616,42.280999,15.423732,8.215239,15.970169,17.758367,13.866891,22.040203,21.635736,17.351256,21.229168,72.055243,18.08357,3.670377,90.388385,56.264194,35.986573,28.137883,28.632442,15.676099,15.108012,-54.951072,44.3903,32.601248,46.40557,21.055105,5.927093,28.039096,8.317422,27.9546,15.097812,135.82766,73.606129,53.345214,70.172028,18.318529,49.504128,17.56098,16.850627,42.491313,22.084118,12.98511,13.113041,24.814845,20.553224,86.964771,43.984074,26.255301,13.865195,12.36988,118.400562,23.016926,21.946002,41.992309,73.016457,50.607071,1.0,425.0
287.601078,314.782509,225.756863,302.52496,483.009065,14.042685,13.796125,10.473367,20.274006,21.41433,45.34031,18.351276,18.533369,22.53066,23.04986,44.954462,21.318353,14.720572,65.121347,71.165015,36.345144,11.049699,29.32731,14.276335,14.360232,-36.796344,52.863295,37.913587,26.294733,18.070279,6.122395,27.841768,8.718418,22.109706,16.03305,44.911909,55.054647,37.473688,24.55638,11.007431,32.283289,18.834177,15.097471,65.140125,13.205015,14.140728,9.430178,21.087393,24.868893,71.52163,36.294915,43.38535,15.628992,9.818044,81.41692,42.782297,17.614403,39.184155,58.587801,78.175271,0.0,426.0
287.601078,314.782509,225.756863,302.52496,483.009065,14.042685,13.796125,10.473367,20.274006,21.41433,15.626047,18.351276,18.533369,22.53066,23.04986,44.954462,21.318353,14.720572,65.121347,71.165015,36.345144,11.049699,29.32731,14.276335,14.360232,-36.796344,52.863295,37.913587,26.294733,18.070279,6.122395,27.841768,8.718418,22.109706,16.03305,44.911909,55.054647,37.473688,24.55638,11.007431,32.283289,18.834177,15.097471,65.140125,13.205015,14.140728,9.430178,21.087393,24.868893,71.52163,36.294915,43.38535,15.628992,9.818044,81.41692,42.782297,17.614403,39.184155,58.587801,78.175271,1.0,426.0
227.614751,159.547993,159.363614,221.227572,273.360028,15.500567,13.145205,3.726995,16.482697,1.153573,41.946401,24.719809,21.003157,14.168482,18.926444,30.07662,18.180532,1.671604,65.272894,40.25636,28.664505,12.513998,29.94813,12.952485,13.467514,-100.065704,30.784543,21.509368,24.729017,15.287277,-10.351243,17.988393,1.416703,4.688237,16.027403,33.764173,46.026544,20.501047,14.668055,12.568409,26.451201,15.110775,14.746879,42.410597,14.243901,3.88967,8.228961,19.336366,21.80917,49.13457,20.481004,33.134523,18.579976,14.179256,31.113141,8.013641,29.515646,39.030044,11.415017,33.799356,0.0,427.0
227.614751,159.547993,159.363614,221.227572,273.360028,15.500567,13.145205,3.726995,16.482697,1.153573,14.456373,24.719809,21.003157,14.168482,18.926444,30.07662,18.180532,1.671604,65.272894,40.25636,28.664505,12.513998,29.94813,12.952485,13.467514,-100.065704,30.784543,21.509368,24.729017,15.287277,-10.351243,17.988393,1.416703,4.688237,16.027403,33.764173,46.026544,20.501047,14.668055,12.568409,26.451201,15.110775,14.746879,42.410597,14.243901,3.88967,8.228961,19.336366,21.80917,49.13457,20.481004,33.134523,18.579976,14.179256,31.113141,8.013641,29.515646,39.030044,11.415017,33.799356,1.0,427.0
253.704525,154.240346,177.311874,202.34004,245.023782,20.231846,56.033738,21.52179,12.525699,14.614827,2.760559,28.4956,21.245323,14.775494,33.973962,6.323005,14.852896,-13.368022,11.103509,18.713329,8.82464,22.426328,21.724068,12.587887,11.631215,13.434185,14.817291,30.208953,17.991775,2.334688,51.117697,28.875667,9.627376,19.862944,27.909408,20.202672,7.862292,16.780991,15.442535,28.145715,26.265361,19.962959,8.037972,-12.71048,9.268174,18.76964,12.797837,12.672755,11.833237,36.042159,8.394645,2.199487,16.486745,41.095966,1.403087,35.104517,47.277136,51.942624,14.499628,15.310853,0.0,428.0
253.704525,154.240346,177.311874,202.34004,245.023782,20.231846,56.033738,21.52179,12.525699,14.614827,2.760559,15.238484,21.245323,14.775494,33.973962,6.323005,14.852896,-13.368022,11.103509,18.713329,8.82464,22.426328,21.724068,12.587887,11.631215,13.434185,14.817291,30.208953,17.991775,2.334688,51.117697,28.875667,9.627376,19.862944,27.909408,20.202672,7.862292,16.780991,15.442535,28.145715,26.265361,19.962959,8.037972,-12.71048,9.268174,18.76964,12.797837,12.672755,11.833237,36.042159,8.394645,2.199487,16.486745,41.095966,1.403087,35.104517,47.277136,51.942624,14.499628,15.310853,1.0,428.0
233.493839,128.43464,157.489519,193.241346,278.16379,24.44225,22.572554,11.274175,11.483011,23.59807,4.574183,34.640099,23.721119,14.566956,33.209265,7.79581,14.371415,-26.497299,22.75834,20.789442,-2.299071,13.759584,17.578461,7.490295,13.921451,13.780994,11.704463,33.021361,4.657331,-0.147947,47.329349,22.489333,10.248315,27.572608,24.166729,31.306739,23.769096,14.838545,4.633382,27.972573,12.329124,14.466199,19.38753,-13.719463,3.801573,14.309618,17.217824,14.38234,13.083942,50.659272,7.493867,6.078202,8.540087,31.49277,2.164969,38.948541,39.683794,87.14008,11.416366,8.729206,0.0,429.0
233.493839,128.43464,157.489519,193.241346,278.16379,24.44225,22.572554,11.274175,11.483011,23.59807,4.574183,18.524354,23.721119,14.566956,33.209265,7.79581,14.371415,-26.497299,22.75834,20.789442,-2.299071,13.759584,17.578461,7.490295,13.921451,13.780994,11.704463,33.021361,4.657331,-0.147947,47.329349,22.489333,10.248315,27.572608,24.166729,31.306739,23.769096,14.838545,4.633382,27.972573,12.329124,14.466199,19.38753,-13.719463,3.801573,14.309618,17.217824,14.38234,13.083942,50.659272,7.493867,6.078202,8.540087,31.49277,2.164969,38.948541,39.683794,87.14008,11.416366,8.729206,1.0,429.0
242.859386,142.768881,157.375495,195.824862,223.55532,22.74402,29.70945,9.346868,5.453199,18.475386,4.988815,43.758772,22.022371,14.186964,42.083157,8.872074,14.365466,-23.612998,23.122605,30.910736,2.6905,13.279697,14.34292,6.794727,10.769166,13.603383,14.293141,34.422894,6.328971,-0.803236,44.384133,22.618644,18.092503,27.517581,24.711898,21.227467,22.230262,14.634632,9.992963,30.386326,10.616506,18.726664,12.462496,-6.503188,6.159026,16.140925,14.309041,16.320178,12.87078,36.152302,11.566783,6.557872,13.532479,23.068418,-1.989315,31.358063,40.70661,43.293536,12.819651,15.550162,0.0,430.0
242.859386,142.768881,157.375495,195.824862,223.55532,22.74402,29.70945,9.346868,5.453199,18.475386,4.988815,23.400712,22.022371,14.186964,42.083157,8.872074,14.365466,-23.612998,23.122605,30.910736,2.6905,13.279697,14.34292,6.794727,10.769166,13.603383,14.293141,34.422894,6.328971,-0.803236,44.384133,22.618644,18.092503,27.517581,24.711898,21.227467,22.230262,14.634632,9.992963,30.386326,10.616506,18.726664,12.462496,-6.503188,6.159026,16.140925,14.309041,16.320178,12.87078,36.152302,11.566783,6.557872,13.532479,23.068418,-1.989315,31.358063,40.70661,43.293536,12.819651,15.550162,1.0,430.0
282.908328,129.195694,174.578864,320.389496,262.194726,22.182646,22.960878,12.094484,37.372564,20.458368,8.742934,43.966125,20.51773,16.252437,46.967508,6.324789,15.868297,-30.144461,19.125161,25.787806,0.910879,14.937352,14.359501,4.818622,11.655187,11.383349,11.712328,41.711207,9.939592,0.786901,68.081007,21.695582,86.030072,42.088751,20.156987,31.270032,24.646782,15.653082,4.960206,32.662918,10.303588,16.251654,45.800293,-4.232362,15.465165,14.372451,17.489464,11.751269,12.019181,31.404351,8.13728,7.309029,10.357306,18.860097,1.438886,34.328071,38.49006,76.08606,10.35237,20.353315,0.0,431.0
282.908328,129.195694,174.578864,320.389496,262.194726,22.182646,22.960878,12.094484,37.372564,20.458368,8.742934,23.511597,20.51773,16.252437,46.967508,6.324789,15.868297,-30.144461,19.125161,25.787806,0.910879,14.937352,14.359501,4.818622,11.655187,11.383349,11.712328,41.711207,9.939592,0.786901,68.081007,21.695582,86.030072,42.088751,20.156987,31.270032,24.646782,15.653082,4.960206,32.662918,10.303588,16.251654,45.800293,-4.232362,15.465165,14.372451,17.489464,11.751269,12.019181,31.404351,8.13728,7.309029,10.357306,18.860097,1.438886,34.328071,38.49006,76.08606,10.35237,20.353315,1.0,431.0
633.871692,206.55554,285.121213,505.269308,363.892478,21.659921,123.320546,9.498819,56.253144,26.865937,46.206941,39.914212,33.797141,110.312594,55.217118,6.003051,84.513103,-21.370925,20.818609,52.609291,8.154438,20.64463,17.876752,13.002519,15.370147,14.049999,15.303596,44.681494,59.051491,8.939932,77.778424,29.718436,90.871489,55.055149,55.803082,44.015496,25.346317,10.973689,41.007215,35.462078,13.979637,19.003917,65.556395,10.573104,11.260338,17.213239,50.571367,26.780657,10.098795,54.408206,7.317509,12.390554,19.874607,55.984366,13.706752,40.766466,48.426739,98.880039,17.002789,21.935367,0.0,432.0
633.871692,206.55554,285.121213,505.269308,363.892478,21.659921,123.320546,9.498819,56.253144,26.865937,46.206941,21.344771,33.797141,110.312594,55.217118,6.003051,84.513103,-21.370925,20.818609,52.609291,8.154438,20.64463,17.876752,13.002519,15.370147,14.049999,15.303596,44.681494,59.051491,8.939932,77.778424,29.718436,90.871489,55.055149,55.803082,44.015496,25.346317,10.973689,41.007215,35.462078,13.979637,19.003917,65.556395,10.573104,11.260338,17.213239,50.571367,26.780657,10.098795,54.408206,7.317509,12.390554,19.874607,55.984366,13.706752,40.766466,48.426739,98.880039,17.002789,21.935367,1.0,432.0
431.627328,189.574376,242.544265,403.541472,337.601711,23.430907,84.028037,15.281808,70.925526,23.920332,24.274159,44.805729,24.7056,36.826098,38.729486,10.903791,21.372824,-12.462021,25.083643,22.807525,8.629101,17.296252,19.273927,8.995211,16.106816,13.177969,14.144606,52.600722,20.999811,6.798568,60.065187,32.432391,65.590688,69.956266,30.760368,35.996694,25.273443,19.138285,11.610528,35.733968,14.499321,17.365504,74.212844,-2.296571,14.451099,15.312977,27.04233,29.210469,13.075834,54.108036,9.614568,14.769788,27.599833,48.033116,5.116406,40.961268,52.823671,77.610567,19.226458,13.166063,0.0,433.0
431.627328,189.574376,242.544265,403.541472,337.601711,23.430907,84.028037,15.281808,70.925526,23.920332,24.274159,23.96059,24.7056,36.826098,38.729486,10.903791,21.372824,-12.462021,25.083643,22.807525,8.629101,17.296252,19.273927,8.995211,16.106816,13.177969,14.144606,52.600722,20.999811,6.798568,60.065187,32.432391,65.590688,69.956266,30.760368,35.996694,25.273443,19.138285,11.610528,35.733968,14.499321,17.365504,74.212844,-2.296571,14.451099,15.312977,27.04233,29.210469,13.075834,54.108036,9.614568,14.769788,27.599833,48.033116,5.116406,40.961268,52.823671,77.610567,19.226458,13.166063,1.0,433.0
