cm_1_power,cm_2_power,load_1_power,load_2_power,load_3_power,load_4_power,load_5_power,load_6_power,load_7_power,load_8_power,load_9_power,load_10_power,load_11_power,load_12_power,load_13_power,load_14_power,load_15_power,load_16_power,load_17_power,load_18_power,load_19_power,load_20_power,load_21_power,load_22_power,load_23_power,load_24_power,load_25_power,load_26_power,load_27_power,load_28_power,load_29_power,load_30_power,load_31_power,load_32_power,load_33_power,load_34_power,load_35_power,load_36_power,load_37_power,load_38_power,load_39_power,load_40_power,load_41_power,load_42_power,load_43_power,load_44_power,load_45_power,load_46_power,load_47_power,load_48_power,load_49_power,load_50_power,load_51_power,load_52_power,load_53_power,load_54_power,load_55_power,label,id
1070.210281,724.296768,93.461055,67.006511,90.311297,53.838554,25.8585,15.780762,28.519234,91.900609,12.448332,29.930491,13.430824,28.799492,55.682119,21.397662,56.276977,38.178755,17.944997,72.541181,-54.665914,20.534536,13.663887,7.665099,5.580009,31.861244,0.020225,50.680636,18.22746,56.191454,20.746566,48.987101,101.50329,28.946324,10.914434,18.800221,-1.934577,16.544245,24.861674,12.795125,11.472026,35.345032,49.872973,49.78437,26.492041,20.444735,34.023308,39.959288,20.421425,48.894934,72.626807,45.09211,22.224999,15.971477,13.82126,10.350884,5.972615,0.0,243.0
1070.210281,724.296768,93.461055,67.006511,90.311297,53.838554,25.8585,15.780762,28.519234,91.900609,12.448332,29.930491,13.430824,28.799492,55.682119,21.397662,56.276977,38.178755,17.944997,72.541181,-54.665914,20.534536,13.663887,7.665099,5.580009,31.861244,0.020225,50.680636,18.22746,56.191454,20.746566,48.987101,101.50329,28.946324,10.914434,18.800221,-5.556502,16.544245,24.861674,12.795125,11.472026,35.345032,49.872973,49.78437,26.492041,20.444735,34.023308,39.959288,20.421425,48.894934,72.626807,45.09211,22.224999,15.971477,13.82126,10.350884,5.972615,1.0,243.0
969.779916,652.397038,67.770026,75.527879,59.04215,34.892747,21.05969,37.87372,29.434453,66.859381,14.648808,32.284771,14.580333,21.043215,54.921242,16.785307,70.949306,24.291409,9.596111,45.27519,-36.670767,19.148786,13.139999,9.949538,9.285377,23.544913,1.161887,17.449799,36.379714,71.104323,17.991115,31.896863,138.159181,22.544842,4.075122,14.435727,-5.32625,20.534146,15.874869,8.730265,14.636393,34.688069,35.782426,14.283946,28.881878,17.009539,64.813045,31.007589,15.987445,66.440893,54.783212,23.798346,22.379056,19.107541,5.358005,9.609461,11.939722,0.0,244.0
969.779916,652.397038,67.770026,75.527879,59.04215,34.892747,21.05969,37.87372,29.434453,66.859381,14.648808,32.284771,14.580333,21.043215,54.921242,16.785307,70.949306,24.291409,9.596111,45.27519,-36.670767,19.148786,13.139999,9.949538,9.285377,23.544913,1.161887,17.449799,36.379714,71.104323,17.991115,31.896863,138.159181,22.544842,4.075122,14.435727,-9.501469,20.534146,15.874869,8.730265,14.636393,34.688069,35.782426,14.283946,28.881878,17.009539,64.813045,31.007589,15.987445,66.440893,54.783212,23.798346,22.379056,19.107541,5.358005,9.609461,11.939722,1.0,244.0
404.793063,365.07008,18.825831,25.857961,51.030741,37.000816,11.771605,-4.254779,30.276472,78.566091,7.549554,27.731545,4.190885,1.913133,29.145114,13.405889,8.91667,-14.718104,3.298765,30.359316,-101.072794,9.985659,-0.179264,3.3186,17.87362,8.205412,5.801154,2.920621,17.69747,40.725242,20.441407,25.503616,33.497726,4.770871,-6.124934,24.928846,-11.116015,4.155601,3.107834,1.547835,2.838178,22.969543,12.604176,2.002676,7.465056,10.132653,30.279874,12.31702,13.240891,84.890928,44.249505,21.928901,-0.316452,11.662644,0.483064,-3.483729,14.274123,0.0,245.0
404.793063,365.07008,18.825831,25.857961,51.030741,37.000816,11.771605,-4.254779,30.276472,78.566091,7.549554,27.731545,4.190885,1.913133,29.145114,13.405889,8.91667,-14.718104,3.298765,30.359316,-101.072794,9.985659,-0.179264,3.3186,17.87362,8.205412,5.801154,2.920621,17.69747,40.725242,20.441407,25.503616,33.497726,4.770871,-6.124934,24.928846,-18.861923,4.155601,3.107834,1.547835,2.838178,22.969543,12.604176,2.002676,7.465056,10.132653,30.279874,12.31702,13.240891,84.890928,44.249505,21.928901,-0.316452,11.662644,0.483064,-3.483729,14.274123,1.0,245.0
595.583237,394.875788,8.44673,-8.709346,16.176994,17.338749,5.844313,9.70215,5.615685,20.130439,11.206814,15.62289,7.163123,51.222181,10.409301,23.051348,12.049141,17.397264,18.438101,-3.620746,32.377948,28.144225,12.388297,37.869921,33.030462,-7.127588,14.76513,26.997059,35.048443,3.285664,-7.351819,17.629671,24.292022,1.635267,36.154072,20.885343,60.517875,23.837545,12.336841,48.967315,9.715754,32.465289,23.082835,41.591266,31.148757,11.70876,5.746296,28.526033,-0.885236,2.578187,21.922021,2.518662,6.199051,9.098591,24.427404,8.903971,26.174509,0.0,246.0
595.583237,394.875788,8.44673,-8.709346,16.176994,17.338749,5.844313,9.70215,5.615685,20.130439,11.206814,15.62289,7.163123,51.222181,10.409301,23.051348,12.049141,17.397264,18.438101,-3.620746,32.377948,28.144225,12.388297,37.869921,33.030462,-7.127588,14.76513,26.997059,35.048443,3.285664,-7.351819,17.629671,24.292022,1.635267,36.154072,20.885343,60.517875,2.515099,12.336841,48.967315,9.715754,32.465289,23.082835,41.591266,31.148757,11.70876,5.746296,28.526033,-0.885236,2.578187,21.922021,2.518662,6.199051,9.098591,24.427404,8.903971,26.174509,1.0,246.0
394.255782,356.696034,9.269132,-11.119436,13.531983,8.286376,-11.096949,0.555213,-6.811606,28.001027,11.857441,4.695583,9.89043,38.855468,18.656234,39.426715,2.743823,14.992433,1.077421,-7.011497,-0.827977,27.419423,7.240196,32.075044,38.27475,-21.883873,6.399607,23.158451,49.095444,0.220375,-9.531504,4.297087,17.352191,2.562261,31.098329,13.616646,29.504687,12.175491,5.171428,86.622814,18.202707,28.271185,20.900864,32.014816,10.98629,5.068566,6.87972,22.199541,-1.74727,0.636343,37.784114,4.1293,-0.377735,-9.096765,25.300455,-2.386945,16.491908,0.0,247.0
394.255782,356.696034,9.269132,-11.119436,13.531983,8.286376,-11.096949,0.555213,-6.811606,28.001027,11.857441,4.695583,9.89043,38.855468,18.656234,39.426715,2.743823,14.992433,1.077421,-7.011497,-0.827977,27.419423,7.240196,32.075044,38.27475,-21.883873,6.399607,23.158451,49.095444,0.220375,-9.531504,4.297087,17.352191,2.562261,31.098329,13.616646,29.504687,-3.466532,5.171428,86.622814,18.202707,28.271185,20.900864,32.014816,10.98629,5.068566,6.87972,22.199541,-1.74727,0.636343,37.784114,4.1293,-0.377735,-9.096765,25.300455,-2.386945,16.491908,1.0,247.0
362.448637,311.849786,4.262542,-12.536771,10.951828,4.844481,-4.723645,-5.472425,-1.677208,27.934285,13.177783,10.120207,2.42225,38.437874,13.359238,37.933774,-1.165461,17.063142,-6.763009,-3.291144,5.044148,24.902985,6.619982,38.005362,22.538128,-19.340184,8.153852,25.457736,35.040049,-5.506656,-11.730291,6.029496,7.424526,-1.830917,24.383516,15.382005,30.951187,15.946578,10.505411,36.547137,13.051333,46.352565,25.401482,23.482756,16.404265,8.625571,5.469327,22.336854,-3.171481,4.14175,24.592697,4.592084,2.253924,-9.224706,27.210828,2.50549,25.886938,0.0,248.0
362.448637,311.849786,4.262542,-12.536771,10.951828,4.844481,-4.723645,-5.472425,-1.677208,27.934285,13.177783,10.120207,2.42225,38.437874,13.359238,37.933774,-1.165461,17.063142,-6.763009,-3.291144,5.044148,24.902985,6.619982,38.005362,22.538128,-19.340184,8.153852,25.457736,35.040049,-5.506656,-11.730291,6.029496,7.424526,-1.830917,24.383516,15.382005,30.951187,-2.091179,10.505411,36.547137,13.051333,46.352565,25.401482,23.482756,16.404265,8.625571,5.469327,22.336854,-3.171481,4.14175,24.592697,4.592084,2.253924,-9.224706,27.210828,2.50549,25.886938,1.0,248.0
534.563535,369.010579,9.259528,-11.865221,10.614571,6.463063,-12.21302,0.286216,-2.39584,42.469528,7.923224,5.045429,17.615671,63.437141,12.988752,75.845913,-4.852599,22.811242,-6.706544,-2.836029,40.089617,31.518147,4.750051,81.040304,20.172019,-15.58965,5.974248,22.776632,28.456743,-8.033759,-10.122648,9.772487,16.818878,1.810505,22.82249,12.492474,32.99802,11.877523,5.055093,70.720708,17.933754,55.96581,19.758239,18.944988,59.592942,2.11693,5.915076,21.62603,-3.113638,1.434778,9.236802,8.271339,-1.245675,-10.110714,28.890602,0.903356,30.600606,0.0,249.0
534.563535,369.010579,9.259528,-11.865221,10.614571,6.463063,-12.21302,0.286216,-2.39584,42.469528,7.923224,5.045429,17.615671,63.437141,12.988752,75.845913,-4.852599,22.811242,-6.706544,-2.836029,40.089617,31.518147,4.750051,81.040304,20.172019,-15.58965,5.974248,22.776632,28.456743,-8.033759,-10.122648,9.772487,16.818878,1.810505,22.82249,12.492474,32.99802,-4.507298,5.055093,70.720708,17.933754,55.96581,19.758239,18.944988,59.592942,2.11693,5.915076,21.62603,-3.113638,1.434778,9.236802,8.271339,-1.245675,-10.110714,28.890602,0.903356,30.600606,1.0,249.0
987.352355,665.818324,15.398254,-0.905805,21.322896,18.930799,0.395402,22.751467,31.645962,56.126962,26.698203,41.678391,40.029916,87.14315,21.360095,92.279619,43.521639,13.744964,6.087724,10.418488,52.194021,32.436402,13.001098,50.276542,32.810958,6.387162,12.89145,31.261286,55.246226,1.428212,0.011317,58.3266,37.098629,14.057797,28.359809,21.480022,34.05456,28.305129,12.746162,99.734887,25.595374,71.170142,15.801672,55.997759,66.123856,17.691252,16.263796,29.813022,2.281409,3.471027,19.159952,44.383134,5.339188,11.014133,34.856325,8.124505,27.508931,0.0,250.0
987.352355,665.818324,15.398254,-0.905805,21.322896,18.930799,0.395402,22.751467,31.645962,56.126962,26.698203,41.678391,40.029916,87.14315,21.360095,92.279619,43.521639,13.744964,6.087724,10.418488,52.194021,32.436402,13.001098,50.276542,32.810958,6.387162,12.89145,31.261286,55.246226,1.428212,0.011317,58.3266,37.098629,14.057797,28.359809,21.480022,34.05456,3.488003,12.746162,99.734887,25.595374,71.170142,15.801672,55.997759,66.123856,17.691252,16.263796,29.813022,2.281409,3.471027,19.159952,44.383134,5.339188,11.014133,34.856325,8.124505,27.508931,1.0,250.0
876.759964,579.913755,15.220331,-1.686852,29.82012,23.251342,1.52594,7.501726,12.569712,70.911585,28.930638,11.841136,18.318752,82.144816,18.450711,66.694335,4.616008,20.333664,6.310336,9.895764,79.687957,56.416451,8.864126,32.634813,37.964819,5.455762,10.750849,35.90952,54.66723,5.96271,-3.490078,20.76374,44.550638,5.385215,29.274018,17.21703,64.44691,22.308771,11.606042,76.922355,21.013989,57.206149,19.055096,48.173985,32.156817,9.442963,20.291526,32.206535,11.592351,6.628107,14.841761,23.694815,6.178336,18.482876,34.310432,8.771167,29.697063,0.0,251.0
876.759964,579.913755,15.220331,-1.686852,29.82012,23.251342,1.52594,7.501726,12.569712,70.911585,28.930638,11.841136,18.318752,82.144816,18.450711,66.694335,4.616008,20.333664,6.310336,9.895764,79.687957,56.416451,8.864126,32.634813,37.964819,5.455762,10.750849,35.90952,54.66723,5.96271,-3.490078,20.76374,44.550638,5.385215,29.274018,17.21703,64.44691,2.720203,11.606042,76.922355,21.013989,57.206149,19.055096,48.173985,32.156817,9.442963,20.291526,32.206535,11.592351,6.628107,14.841761,23.694815,6.178336,18.482876,34.310432,8.771167,29.697063,1.0,251.0
516.65542,312.196607,6.673283,-17.382812,15.949216,14.721565,6.373773,9.204266,0.897774,40.490378,7.420624,5.401694,12.049172,38.793081,20.966674,77.790619,3.399046,17.07836,-10.215919,-3.056957,34.417031,41.033413,1.660398,25.893027,21.603353,-17.03013,6.63785,23.906883,29.220283,-6.03867,-13.591394,12.707386,22.531727,0.776182,30.255198,13.817905,30.045483,24.261384,7.03237,74.555351,11.95161,-7.024835,11.573775,18.437541,26.124265,3.127138,4.04727,27.465607,9.376971,3.766447,25.48382,21.755986,-0.235585,7.127866,22.73803,1.506925,18.263936,0.0,252.0
516.65542,312.196607,6.673283,-17.382812,15.949216,14.721565,6.373773,9.204266,0.897774,40.490378,7.420624,5.401694,12.049172,38.793081,20.966674,77.790619,3.399046,17.07836,-10.215919,-3.056957,34.417031,41.033413,1.660398,25.893027,21.603353,-17.03013,6.63785,23.906883,29.220283,-6.03867,-13.591394,12.707386,22.531727,0.776182,30.255198,13.817905,30.045483,3.070882,7.03237,74.555351,11.95161,-7.024835,11.573775,18.437541,26.124265,3.127138,4.04727,27.465607,9.376971,3.766447,25.48382,21.755986,-0.235585,7.127866,22.73803,1.506925,18.263936,1.0,252.0
581.070636,281.132915,5.208266,15.045227,2.701621,8.382366,5.893192,25.665519,66.124715,21.656544,12.641633,2.384684,27.64108,-3.570083,14.152197,20.77596,51.449629,1.163105,21.115768,17.455352,-7.093296,44.651068,5.95742,-16.658128,50.368199,12.126148,9.668363,-1.167129,-3.143829,32.222616,27.241197,14.658972,11.441308,19.844115,-17.278153,37.652774,19.667486,25.361803,48.747443,9.372148,35.256209,15.501864,11.138109,9.634009,-3.872861,12.450395,10.965537,10.357871,3.713765,2.511173,36.002226,7.46779,21.896369,9.462491,5.298321,9.640856,13.324208,0.0,253.0
581.070636,281.132915,5.208266,15.045227,2.701621,8.382366,5.893192,25.665519,66.124715,21.656544,12.641633,2.384684,27.64108,-3.570083,14.152197,20.77596,51.449629,1.163105,21.115768,17.455352,-7.093296,44.651068,5.95742,-16.658128,50.368199,12.126148,9.668363,-1.167129,-3.143829,32.222616,27.241197,14.658972,11.441308,19.844115,-17.278153,37.652774,19.667486,25.361803,19.424752,9.372148,35.256209,15.501864,11.138109,9.634009,-3.872861,12.450395,10.965537,10.357871,3.713765,2.511173,36.002226,7.46779,21.896369,9.462491,5.298321,9.640856,13.324208,1.0,253.0
448.006068,173.516303,1.794635,12.198578,0.787266,9.2183,-11.092701,26.547226,46.323226,17.197735,5.408274,-0.089396,31.142344,-7.026384,4.256368,14.985246,38.791519,4.346168,13.783394,8.250652,-22.030812,39.289194,7.093251,-26.279503,44.880407,2.660716,18.122867,-1.171234,-6.998372,28.123413,23.312141,6.340021,-6.601171,17.974246,-34.654248,47.401033,27.287425,6.563877,86.110186,9.232999,49.101331,4.632654,5.43693,4.003347,-7.196644,-6.096679,2.65868,18.585853,11.59454,-12.89824,30.98225,-0.178746,37.657131,0.261099,-7.027003,-16.548047,7.221891,0.0,254.0
448.006068,173.516303,1.794635,12.198578,0.787266,9.2183,-11.092701,26.547226,46.323226,17.197735,5.408274,-0.089396,31.142344,-7.026384,4.256368,14.985246,38.791519,4.346168,13.783394,8.250652,-22.030812,39.289194,7.093251,-26.279503,44.880407,2.660716,18.122867,-1.171234,-6.998372,28.123413,23.312141,6.340021,-6.601171,17.974246,-34.654248,47.401033,27.287425,6.563877,37.775956,9.232999,49.101331,4.632654,5.43693,4.003347,-7.196644,-6.096679,2.65868,18.585853,11.59454,-12.89824,30.98225,-0.178746,37.657131,0.261099,-7.027003,-16.548047,7.221891,1.0,254.0
404.708624,213.833476,2.491097,4.557666,4.505145,4.183435,-4.687927,19.537255,50.929761,22.889758,10.793034,-0.75127,40.396903,-3.307903,3.087122,9.254888,38.180685,4.377663,15.518923,4.766755,-19.416496,41.725405,5.651541,-30.65674,55.430367,-1.320932,12.787056,42.456963,-5.052034,41.450316,25.62007,17.605799,-8.91293,30.705996,-40.230384,39.219607,27.249359,2.132311,36.565279,9.683506,34.871463,10.008758,-0.249161,6.293842,-7.658315,-5.93762,1.457514,13.323725,14.273333,-1.555167,24.196457,2.177297,24.608499,-5.806812,-1.910755,-21.975075,8.436738,0.0,255.0
404.708624,213.833476,2.491097,4.557666,4.505145,4.183435,-4.687927,19.537255,50.929761,22.889758,10.793034,-0.75127,40.396903,-3.307903,3.087122,9.254888,38.180685,4.377663,15.518923,4.766755,-19.416496,41.725405,5.651541,-30.65674,55.430367,-1.320932,12.787056,42.456963,-5.052034,41.450316,25.62007,17.605799,-8.91293,30.705996,-40.230384,39.219607,27.249359,2.132311,10.443977,9.683506,34.871463,10.008758,-0.249161,6.293842,-7.658315,-5.93762,1.457514,13.323725,14.273333,-1.555167,24.196457,2.177297,24.608499,-5.806812,-1.910755,-21.975075,8.436738,1.0,255.0
557.865158,254.440266,4.390231,4.365805,1.590069,9.190386,-12.258431,15.891539,52.227063,52.265365,5.310519,0.787401,40.466112,-2.60326,5.553532,10.350774,63.548838,5.45278,12.615482,6.429926,-15.44112,27.768074,6.038714,-30.232445,65.366762,-4.832045,17.941691,51.678897,-7.943377,41.949242,22.852044,19.561104,-8.670144,23.071324,-30.862619,59.988048,41.24752,20.008067,69.259709,9.77936,28.663464,4.811111,8.209401,15.828805,-9.335831,-5.257511,2.151334,12.872962,8.916817,-0.662546,22.793847,-1.413847,9.100711,-0.120587,-2.8417,36.284261,9.296805,0.0,256.0
557.865158,254.440266,4.390231,4.365805,1.590069,9.190386,-12.258431,15.891539,52.227063,52.265365,5.310519,0.787401,40.466112,-2.60326,5.553532,10.350774,63.548838,5.45278,12.615482,6.429926,-15.44112,27.768074,6.038714,-30.232445,65.366762,-4.832045,17.941691,51.678897,-7.943377,41.949242,22.852044,19.561104,-8.670144,23.071324,-30.862619,59.988048,41.24752,20.008067,25.420108,9.77936,28.663464,4.811111,8.209401,15.828805,-9.335831,-5.257511,2.151334,12.872962,8.916817,-0.662546,22.793847,-1.413847,9.100711,-0.120587,-2.8417,36.284261,9.296805,1.0,256.0
1037.551172,570.379524,14.101307,17.991169,3.617268,15.265807,0.388618,37.311696,57.759761,72.794652,13.062269,9.155661,38.71088,10.677214,24.905088,17.162418,87.669212,8.957884,21.680571,18.781172,6.764842,28.383302,16.582448,-6.738009,72.493579,43.746151,25.414763,49.153757,10.248316,53.706844,31.093248,40.028537,15.016204,27.380195,-4.165808,138.516106,54.743515,25.908784,98.791267,13.187587,55.505447,41.079549,11.02794,11.404308,2.956163,7.729744,3.615475,21.149972,16.261011,14.968275,28.203925,14.802589,18.842914,22.004771,30.714216,50.204331,20.489377,0.0,257.0
1037.551172,570.379524,14.101307,17.991169,3.617268,15.265807,0.388618,37.311696,57.759761,72.794652,13.062269,9.155661,38.71088,10.677214,24.905088,17.162418,87.669212,8.957884,21.680571,18.781172,6.764842,28.383302,16.582448,-6.738009,72.493579,43.746151,25.414763,49.153757,10.248316,53.706844,31.093248,40.028537,15.016204,27.380195,-4.165808,138.516106,54.743515,25.908784,45.171074,13.187587,55.505447,41.079549,11.02794,11.404308,2.956163,7.729744,3.615475,21.149972,16.261011,14.968275,28.203925,14.802589,18.842914,22.004771,30.714216,50.204331,20.489377,1.0,257.0
861.647531,389.994217,13.618932,21.54737,6.813297,15.184901,1.575823,36.791426,56.500928,19.299167,11.957971,6.942007,44.371202,10.182927,15.803312,18.671192,82.564864,7.322006,17.377615,23.188017,5.778973,28.999028,20.749314,-13.115666,55.040082,4.704855,21.156317,14.094632,2.907326,34.950274,36.126888,31.88647,36.7055,21.632372,2.916108,45.303344,69.503577,19.874843,75.884434,14.379677,54.99198,11.700865,7.844398,14.670687,14.307933,9.402828,14.604075,18.513933,24.375711,6.668448,29.443099,18.389441,14.811189,7.372721,12.267061,17.688755,19.364973,0.0,258.0
861.647531,389.994217,13.618932,21.54737,6.813297,15.184901,1.575823,36.791426,56.500928,19.299167,11.957971,6.942007,44.371202,10.182927,15.803312,18.671192,82.564864,7.322006,17.377615,23.188017,5.778973,28.999028,20.749314,-13.115666,55.040082,4.704855,21.156317,14.094632,2.907326,34.950274,36.126888,31.88647,36.7055,21.632372,2.916108,45.303344,69.503577,19.874843,32.72321,14.379677,54.99198,11.700865,7.844398,14.670687,14.307933,9.402828,14.604075,18.513933,24.375711,6.668448,29.443099,18.389441,14.811189,7.372721,12.267061,17.688755,19.364973,1.0,258.0
448.796981,220.529183,0.174838,1.135736,3.959354,6.662079,6.494509,17.857768,71.017444,-8.932036,7.325986,7.678837,40.311567,-3.03874,3.077434,10.679935,38.773312,0.281102,14.037636,14.761246,-17.13758,23.865571,4.246729,-32.870871,44.712005,3.311829,11.845638,1.965006,-0.697214,37.312656,24.152515,12.589185,-4.454531,25.980687,-21.105928,33.892071,39.424459,11.624763,73.39908,4.041657,29.177938,5.198091,-0.979756,2.811645,-3.188939,-5.495876,1.62235,20.927002,15.834224,1.704075,30.168795,1.294795,25.680152,9.123424,0.570819,3.002341,10.126824,0.0,259.0
448.796981,220.529183,0.174838,1.135736,3.959354,6.662079,6.494509,17.857768,71.017444,-8.932036,7.325986,7.678837,40.311567,-3.03874,3.077434,10.679935,38.773312,0.281102,14.037636,14.761246,-17.13758,23.865571,4.246729,-32.870871,44.712005,3.311829,11.845638,1.965006,-0.697214,37.312656,24.152515,12.589185,-4.454531,25.980687,-21.105928,33.892071,39.424459,11.624763,33.12868,4.041657,29.177938,5.198091,-0.979756,2.811645,-3.188939,-5.495876,1.62235,20.927002,15.834224,1.704075,30.168795,1.294795,25.680152,9.123424,0.570819,3.002341,10.126824,1.0,259.0
629.52647,274.403869,26.497921,32.166236,32.408985,9.281498,-17.203449,26.571438,2.655414,9.712991,2.420347,25.81232,44.427307,33.703643,61.740779,2.131041,-3.699388,24.128662,62.008071,1.724286,11.183531,14.690465,12.524669,8.874552,17.266755,18.344321,15.502891,8.158513,-6.429178,17.968638,3.070184,16.936389,42.266269,9.975846,21.221279,4.583002,12.244269,46.104291,13.972091,14.667185,36.545334,16.406647,2.456371,-7.466989,-69.44331,13.24312,12.538279,8.992496,-5.697573,14.043901,34.140394,5.75888,21.780471,8.939858,20.672141,59.225684,37.318364,0.0,260.0
629.52647,274.403869,26.497921,32.166236,32.408985,9.281498,-17.203449,26.571438,2.655414,9.712991,2.420347,25.81232,44.427307,33.703643,61.740779,2.131041,-3.699388,24.128662,62.008071,1.724286,11.183531,14.690465,12.524669,8.874552,17.266755,18.344321,15.502891,8.158513,-6.429178,17.968638,3.070184,16.936389,42.266269,9.975846,21.221279,4.583002,12.244269,46.104291,13.972091,0.655969,36.545334,16.406647,2.456371,-7.466989,-69.44331,13.24312,12.538279,8.992496,-5.697573,14.043901,34.140394,5.75888,21.780471,8.939858,20.672141,59.225684,37.318364,1.0,260.0
380.884213,65.851664,17.414333,28.275396,30.972866,-8.803248,-33.913575,17.103858,4.525173,4.153259,-0.07017,6.800748,39.054068,39.134829,38.943115,6.041715,-8.470741,12.443659,20.263073,2.527271,7.599535,11.890546,-6.155014,18.731373,14.999066,18.138475,4.584876,9.076985,-7.842206,4.461131,0.046946,8.072331,8.956924,-16.556556,13.859703,7.874239,11.196757,45.348803,4.169289,6.504982,31.565329,17.841705,-12.674848,-9.697964,-116.161511,7.304552,-19.787691,4.098172,-9.063714,5.436503,38.995363,7.036008,13.33885,11.794848,10.079275,22.017508,46.965969,0.0,261.0
380.884213,65.851664,17.414333,28.275396,30.972866,-8.803248,-33.913575,17.103858,4.525173,4.153259,-0.07017,6.800748,39.054068,39.134829,38.943115,6.041715,-8.470741,12.443659,20.263073,2.527271,7.599535,11.890546,-6.155014,18.731373,14.999066,18.138475,4.584876,9.076985,-7.842206,4.461131,0.046946,8.072331,8.956924,-16.556556,13.859703,7.874239,11.196757,45.348803,4.169289,-4.46349,31.565329,17.841705,-12.674848,-9.697964,-116.161511,7.304552,-19.787691,4.098172,-9.063714,5.436503,38.995363,7.036008,13.33885,11.794848,10.079275,22.017508,46.965969,1.0,261.0
386.128087,63.666544,6.90603,41.524063,29.604013,-8.863933,-39.78328,26.765084,4.871392,6.47587,-0.776387,2.222664,41.284595,23.113283,45.962516,6.537525,2.449597,16.209981,63.230293,-1.836113,7.787156,4.225947,-6.040682,4.240441,16.966322,26.376878,9.897433,4.037885,-19.099537,6.197192,-5.861053,4.59902,1.64136,-21.807121,15.613587,1.124114,5.21992,43.802747,2.988497,8.229399,24.543855,20.858814,-1.426908,-11.842088,-114.180569,8.427513,-15.688019,7.483481,-8.298825,10.569895,33.356204,5.545062,9.39206,9.500131,14.149606,25.451326,39.011808,0.0,262.0
386.128087,63.666544,6.90603,41.524063,29.604013,-8.863933,-39.78328,26.765084,4.871392,6.47587,-0.776387,2.222664,41.284595,23.113283,45.962516,6.537525,2.449597,16.209981,63.230293,-1.836113,7.787156,4.225947,-6.040682,4.240441,16.966322,26.376878,9.897433,4.037885,-19.099537,6.197192,-5.861053,4.59902,1.64136,-21.807121,15.613587,1.124114,5.21992,43.802747,2.988497,-4.462522,24.543855,20.858814,-1.426908,-11.842088,-114.180569,8.427513,-15.688019,7.483481,-8.298825,10.569895,33.356204,5.545062,9.39206,9.500131,14.149606,25.451326,39.011808,1.0,262.0
544.565312,165.254229,11.949331,42.064006,47.981658,-9.924393,-30.521839,31.140107,8.638232,15.839548,0.861265,21.142922,27.666824,20.597365,36.026113,7.299595,82.951098,12.08415,63.022503,1.920514,3.59373,4.078957,-5.112109,6.502748,22.600397,21.913002,4.911952,8.969344,-13.81468,9.902924,-8.196824,6.226409,-0.106663,36.696266,12.630176,6.280978,35.838031,42.725495,5.451709,5.954254,22.965775,28.0499,-0.800787,-10.235088,-111.655524,9.296351,-23.772034,8.234659,-7.399979,12.12929,32.539796,5.917592,9.658975,11.243883,9.788438,36.815324,59.454296,0.0,263.0
544.565312,165.254229,11.949331,42.064006,47.981658,-9.924393,-30.521839,31.140107,8.638232,15.839548,0.861265,21.142922,27.666824,20.597365,36.026113,7.299595,82.951098,12.08415,63.022503,1.920514,3.59373,4.078957,-5.112109,6.502748,22.600397,21.913002,4.911952,8.969344,-13.81468,9.902924,-8.196824,6.226409,-0.106663,36.696266,12.630176,6.280978,35.838031,42.725495,5.451709,-5.932374,22.965775,28.0499,-0.800787,-10.235088,-111.655524,9.296351,-23.772034,8.234659,-7.399979,12.12929,32.539796,5.917592,9.658975,11.243883,9.788438,36.815324,59.454296,1.0,263.0
1006.528606,677.89735,18.163785,54.200577,73.381202,11.44261,-3.895453,28.056099,46.00442,11.48235,9.232331,26.651419,28.349239,33.293784,103.602513,12.472205,89.569551,28.464362,93.192936,14.33243,11.942862,17.644297,7.857904,28.820567,13.608485,51.722059,41.608546,14.950797,6.627087,59.072522,1.433161,18.563573,8.536337,51.263007,21.713927,5.206179,54.537715,48.668552,24.52817,12.781621,28.636255,71.582905,14.62638,0.13419,-55.36192,20.526707,26.023094,12.24632,-1.931328,15.27835,51.796788,16.283704,51.526669,24.281872,21.02295,42.937692,136.443846,0.0,264.0
1006.528606,677.89735,18.163785,54.200577,73.381202,11.44261,-3.895453,28.056099,46.00442,11.48235,9.232331,26.651419,28.349239,33.293784,103.602513,12.472205,89.569551,28.464362,93.192936,14.33243,11.942862,17.644297,7.857904,28.820567,13.608485,51.722059,41.608546,14.950797,6.627087,59.072522,1.433161,18.563573,8.536337,51.263007,21.713927,5.206179,54.537715,48.668552,24.52817,-0.342557,28.636255,71.582905,14.62638,0.13419,-55.36192,20.526707,26.023094,12.24632,-1.931328,15.27835,51.796788,16.283704,51.526669,24.281872,21.02295,42.937692,136.443846,1.0,264.0
935.007742,396.604436,20.601159,35.033627,45.815383,18.744218,2.958414,30.04092,23.897887,14.859696,7.057341,20.27038,28.708031,38.690451,140.597815,14.779611,58.92141,22.325869,67.956574,5.658626,12.049092,21.404275,9.60088,22.566412,20.103446,21.799566,11.811481,14.784581,-0.29408,21.065917,6.051603,23.124036,16.757726,17.984792,17.507069,10.432034,68.523171,65.73489,15.24738,10.499575,29.755108,24.429856,6.259606,-3.439338,-37.217625,19.064235,28.599163,11.256919,-5.376138,14.103112,40.93829,20.173297,28.106184,21.047764,16.423943,49.345785,45.193381,0.0,265.0
